Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_msp_get_temp,'',gssb_set_burn_config,'101569637639934872884015419069275981676 14065677822851394671 -336982895 -1712214529 268307786547233212397892375278749925790 [9O^@R[ 7887870274410911407',eps_set_heater,';\TOb]@q! !mzi;&fw6',eps_hard_reset,'',com_set_node,'9692773110158642854',0,7.384653091430664,444020.0,10692.0
gssb_get_version,'',com_update_status,'',gssb_set_addr,'-1834474499',gssb_set_burn_config,"'3039464919195124550 9144398960720502797 (Rl ""!9 -261482844 12016933005241337078 257257178388037690072585641228720066707'",help,'',0,7.154181241989136,444020.0,10648.0
eps_get_config,'',gssb_get_version,'',obc_ident,'',gssb_update_status,'',gssb_fss_set_config,'153639026000642445',0,7.414060831069946,444020.0,11000.0
tm_parse_status,'',tm_parse_status,'',gssb_unlock_config,'3059076604896858324',gssb_unlock_config,'-1914559048',fp_set_cmd,'4216051749793503784 657249324 h^2& -1761786011 688406060730739728 -3196944837733717476 ~! 144963723399635193484838787405702327862 -5793544300669684287 -260589867',0,7.3919594287872314,444020.0,10700.0
gssb_select,'126589256761852195',gssb_get_sun,'',obc_update_tle,'',gssb_select,'-3705895437858238716',com_debug,'',0,6.914916276931763,444020.0,10684.0
tm_parse_status,'',gssb_get_model,'',obc_get_tle,'',com_ping,'-3589767536311211150',gssb_fss_set_config,'1782547992088170863',0,9.246922254562378,444020.0,10948.0
gssb_fss_get_temp,'',gssb_arm_manual,'13333979150208522669',fp_reset,'',tm_set_ack,'-62896035973631534053127732768733942803 o2*zy#5d<',gssb_unlock_config,'12434368766418915517',0,7.011685848236084,444020.0,10956.0
obc_get_tle,'',obc_update_status,'',obc_get_tle,'',obc_prop_tle,'6570075373273145972',tm_set_ack,'919974272 @G2W~L',0,7.015614748001099,444020.0,10936.0
fp_set_cmd_dt,'1631195388 4770002614504058954 -1773252574 -3622268639935355756 -6580556978963550221',gssb_get_version,'',com_ping,'^l|%aJ',gssb_unlock_config,'{$',obc_reset_wdt,'',-6,6.268220663070679,444020.0,10936.0
gssb_update_status,'',obc_set_pwm_duty,'198830030575826454009295573021584016050 -194852836186219570447597858713215308806',obc_set_tle,'-1634706922735843130 25998263580108643693276896600629536609',fp_set_cmd_dt,'p/ 242789453 9w0a&v%;8 29677769692325385356384056679790842777 13470258825284808807',gssb_commit_addr,'',0,7.187729358673096,444020.0,10896.0
obc_get_tle,'',gssb_get_status,'',gssb_reset,'',gssb_update_status,'',obc_ident,'',0,8.233539342880249,444020.0,10656.0
drp_add_hrs_alive,'8071444975899407493',gssb_get_status,'',com_send_data,'FPX71D',init_dummy_sensor,'',tm_send_all,"'Rv$x|""k -2064016659'",0,7.413557529449463,444020.0,10936.0
gssb_get_temp_int,'',tm_get_last,'HN)cBjEM',fp_reset,'',drp_set_deployed,'-69131368605874844982196328050298172220',gssb_pwr,'18092234021385855687 4979486595433509609',0,7.443758249282837,444020.0,10828.0
com_set_config,'-4923416732066243122 -1650933797',drp_set_var,'2012902551 10110230209224008357',fp_set_cmd_unix,'[#xiMG| 1522676636 1201705694 8023392798764916424 -6227431817946162756',com_set_config,'-24847258071757158229277275446770910240 16069320476936197360',obc_get_mem,'',0,6.898317337036133,444020.0,10996.0
gssb_antenna_release,'-1058178923 -274182428914426867424217372518866567554 1973303178 233304543050530691324589136475402329738',obc_set_pwm_freq,'Ua 16687229102774048504',gssb_get_model,'',rw_get_speed,'',eps_get_hk,'',0,7.172944068908691,444020.0,10936.0
gssb_commit_addr,'',tm_send_all,'1351637780 16083471009012841378',tm_send_all,'-7756354437630702087 -1920281573',fp_show,'',fp_set_cmd,'8332172600894221062 165700516618177147559839846825605317965 R6' 20281218869371652332144795109505202109 242505100087106708040468265332437876474 -18464907439252024199723956787063783854 2394552519543927017 oEy 2354729392089418252 2039285621',0,6.973205804824829,444020.0,10744.0
obc_get_mem,'',obc_set_tle,"'1041164128004815618 2{.""$c3+R'",gssb_antenna_release,'Ms`uX9Pq9m 2981052360262248402 2062587679 3221383976481677691',eps_get_hk,'',gssb_scan,'168262530401262031 ',0,7.0668792724609375,444020.0,10596.0
gssb_select,'-1743238134',fp_test_params,'-2139064931 -2215838057440453389 -4704522118052161301',rw_get_current,'',gssb_get_model,'',obc_ident,'',0,6.8739848136901855,444020.0,10672.0
fp_del_cmd_unix,'-574189937365170526',tm_parse_status,'',gssb_get_uuid,'',obc_reset_wdt,'',fp_set_cmd_unix,'8287916567097026639 7799347124943007066 -85444406305090142734770496029174720222 (! 3489574008486439753',-6,6.427311658859253,444020.0,10704.0
test,'129398085590568684495008072977326228624',gssb_arm_manual,'16083761057467471085',com_get_config,'-1952516130',fp_set_cmd_unix,'2923777865587729619 -2122809734426179816 5660857476010100424 'M4N)Tq 346297673',com_send_rpt,'rqY 2091416968563784498',-6,6.402174949645996,444020.0,10632.0
fp_show,'',fp_del_cmd_unix,'2129346909549606394',drp_add_hrs_alive,'',obc_update_tle,'',com_update_status,'',-6,6.934014558792114,444020.0,10940.0
gssb_antenna_release,'-1341448141 125023285 RA -170293931057871383842941831351758932306',obc_reset_wdt,'',obc_reset_wdt,'',gssb_select,'13888975992972130613',gssb_select,'-2616397110330016391',0,6.958411693572998,444020.0,10956.0
com_set_config,'4281627650763636100 5734193371484912056',obc_update_status,'',eps_hard_reset,'',gssb_msp_get_temp,'',drp_test_system_vars,'',0,10.252785444259644,444020.0,10636.0
gssb_arm_auto,'-5303084897205076284',gssb_fss_set_config,'_6/4`',drp_test_system_vars,'',obc_get_sensors,'',obc_pwm_pwr,'!C`',0,10.222927808761597,444020.0,10768.0
obc_update_status,'',com_debug,'',gssb_commit_addr,'',drp_ebf,'5275985964264882339',obc_update_tle,'',0,6.978271007537842,444020.0,10940.0
tm_send_from,'M$TBEudd< -1536023527 -261779228838541948687711538807796321140',eps_get_config,'',gssb_fss_get_sun,'',gssb_scan,'2034611580 -82262070538591066244225663036839097914',gssb_get_version,'',0,7.066928863525391,444020.0,10700.0
com_set_node,'11805737740272208556',gssb_fss_get_temp,'',eps_hard_reset,'',gssb_unlock_config,'pih<',fp_set_cmd_unix,'1323029329 138312381291393495807527713656456855228 Uw&/2rpj5 -4173553157099314586 16708609',0,7.604170799255371,444020.0,10956.0
com_debug,'',set_state,'`cI<wAh} 11035552888198023467 10573153834110867229',tm_get_last,'T\PaX8%<',init_dummy_sensor,'',gssb_scan,'4914664770520320861 iP',0,7.2283241748809814,444020.0,10896.0
fp_set_cmd_unix,"'|BCo,z( -2014238033 -5735778570914718464 -177938535 -744315877'",obc_set_pwm_duty,'-8120061715930433524 3',obc_reset_wdt,'',drp_ebf,'No#pZMiDSJ',gssb_get_uuid,'',0,7.002568244934082,444020.0,10972.0
gssb_update_status,'',fp_show,'',fp_test_params,'513333279 9223983448134721943 319291102252029861119351831519324093088',tm_get_last,':upf',drp_clear_gnd_wdt,'',0,6.96873927116394,444020.0,10648.0
gssb_scan,'4446924750491032942 934071576',tm_get_last,'',com_ping,'-46685290396589771146275694432143040393',fp_test_params,'168526174 -600524395 8059246400324255308',com_debug,'',0,9.253415822982788,444020.0,10664.0
drp_clear_gnd_wdt,'',eps_get_hk,'',obc_prop_tle,'XCd',gssb_pwr,'-123985113234657307703121039944195169354 191052998699390335',gssb_select,'11998946209006766474',0,7.682250022888184,444020.0,10720.0
gssb_burn,'',tm_send_status,'73278604456023577591550909175083857819',com_ping,'13581712825377890384',gssb_scan,'-8575749975711803158 -2868260762851586334',obc_update_tle,'',-6,6.361153841018677,444020.0,10892.0
com_send_rpt,'-83922408174656921752106343711998782745 2339836892231785812',com_ping,'$l',com_set_config,'-8610486704105777774 3377524214438428716',gssb_get_model,'',com_get_node,'',0,7.665685176849365,444020.0,10596.0
drp_set_deployed,'-638329477589424241838765548731803346',fp_test_params,'E -1494162424 -2299446045198945286',gssb_set_addr,'-689566191',obc_pwm_pwr,'-1895719228',obc_prop_tle,'5\dhEi',0,6.704636573791504,444020.0,10728.0
test,'-273318585528523630162792043798867510009',gssb_arm_manual,'2504303104271572682',fp_del_cmd,'61011287192809288064905589658470733952 -179060220369870206844139488365934803065 -2762916500863584334 13001218725057245240 8461196858232452049 -131553125717769692277597779512770009889',obc_set_pwm_duty,'727732729 4501420289615527004',gssb_burn,'',-6,6.88056755065918,444020.0,10976.0
gssb_get_status,'',tm_send_from,'-702545098 14076018138428008261 -5544948676109204345',obc_reset_wdt,'',drp_set_var,"'}Yu, 31847060146077444382003613979114450776'",obc_debug,'16855128700600269374',0,6.97194766998291,444020.0,10656.0
tm_get_last,'-8076775811267358829',fp_set_cmd,"'tfLb1 133749194308879378549995513197717204871 3145666418242237824  -260432405606866556295833128095635289871 -574158925 17082490579905681545 7oE#~'"" y 16260575104403030156'",help,'',gssb_get_version,'',obc_prop_tle,'8622752383104032657',0,7.00658655166626,444020.0,10656.0
eps_set_heater,'-16242966179977396910887440129056350113 -203060493109310653307523212950095411195',gssb_set_burn_config,"'-4581725311289677825 xn 13426392464391477670 F"" FRmC -281181381173388696604904998521935764456 -2128328924'",init_dummy_sensor,'',drp_clear_gnd_wdt,'',com_send_data,'-7753973160247010824',0,8.368531942367554,444020.0,10672.0
fp_reset,'',fp_reset,'',tm_send_last,'211638451381910906305266769635047233804 -6492091508860485422',fp_del_cmd,'-1978557319 4421715141972506932 3074734638169894130 66994364820176320743234848538980614600 5357084651834400508 E',tm_get_last,'3970582806720417655',0,7.306137561798096,444020.0,10692.0
fp_set_cmd_unix,'633331967 87550275474939875635752015070134498311 -275088215 -239779995778094971453700976493612588283 7782471216454190346',com_get_node,'',com_update_status,'',gssb_arm_auto,'ob}1<G#M0l',com_send_tc,"'XW,}R 82009944298877911350681178989028176392'",-6,6.277112245559692,444020.0,10664.0
com_send_data,'50109475337593697154448464341667165476',com_send_tc,'1677208187 /',drp_set_var,'-483957505796708688 ',gssb_get_burn_config,'',obc_set_pwm_freq,'-908864275681440441 -7565091465232219248',-6,8.507464408874512,444020.0,10936.0
obc_update_tle,'',obc_set_pwm_freq,'849908307104675878 723254042',gssb_burn,'',gssb_pwr,'-67510914 1654859016669290388',gssb_unlock_config,"'}`""L<H\V/'",0,7.081878423690796,444020.0,10804.0
gssb_commit_addr,'',fp_reset,'',gssb_unlock_config,'16720415284289463593',drp_get_vars,'',com_send_tc,'-5260968860576422516 13049666293987243075',-6,7.550270318984985,444020.0,10664.0
eps_set_heater,'-4521994795478462486 7982388921236571708',fp_show,'',gssb_commit_addr,'',gssb_set_burn_config,'68181092455837734044924120343633807158 11992302601493119844 -2078131725 -5409342794226580266 -233906127 -6474117803325842859 -2087689892',obc_get_tle,'',0,6.993592977523804,444020.0,10920.0
eps_get_config,'',fp_set_cmd,"'533754078 -219489287644148854479365479721094296999 ot2h~ 2944318419370966287 14444620964070732037 ""vh*)A -9162686622159559004 237833502436762062607335213223675789044 146729959731731481 19652628736763764648222141642557779360'",com_debug,'',com_send_data,'-15820369706310573246942774083266232597',gssb_reset,'',0,7.250439405441284,444020.0,10640.0
rw_get_current,'',drp_clear_gnd_wdt,'',com_update_status,'',obc_set_tle,'-6413505726637597477 -220563808082203125406737130419537685426',help,'',0,7.810588359832764,444020.0,10624.0
test,'-301511267050847298135744870149971603533',fp_show,'',gssb_get_sun,'',com_set_config,'-6029063922558648000 4429536444796726902',gssb_update_status,'',0,7.121654510498047,444020.0,10596.0
fp_show,'',init_dummy_sensor,'',gssb_get_temp,'',fp_set_cmd_dt,'47691366229980867421517022808837558144 336448547075286400373410246101558305616 Fv0EM! -259557175182440123308575957898383911115 MW',tm_send_last,'288245263444343788926305802402374405523 1704471430',0,6.912867784500122,444020.0,10952.0
com_set_node,'-7191678085446635688',rw_get_current,'',fp_set_cmd_unix,'7556485877270865539 1287552973  tAKa.?BO -89347653728386422261978194734542230952',com_set_config,'iRZ.0w2SP 267025864',gssb_get_version,'',0,7.446148633956909,444020.0,10716.0
obc_debug,'10779841067888758184',gssb_arm_manual,'',gssb_update_status,'',com_update_status,'',gssb_msp_cal_temp,'1349771719667407083 1322281123',0,7.252912282943726,444020.0,10956.0
fp_reset,'',obc_update_status,'',gssb_get_status,'',gssb_get_version,'',obc_prop_tle,'12828990132802135349',0,6.9864325523376465,444020.0,10976.0
eps_get_hk,'',init_dummy_sensor,'',eps_get_hk,'',tm_send_from,'-6149478898868525642 1678466935 164391576969463825322953127702836069164',com_get_config,'1357949080917329831',0,6.950216770172119,444020.0,10876.0
gssb_select,'6634377121819824307',com_send_rpt,'-55776176084390392868775761862773873204 401643224',gssb_msp_get_temp,'',tm_send_all,'-732200616 7029153204671601655',drp_add_hrs_alive,'1516765951',0,7.172123432159424,444020.0,10688.0
fp_test_params,'3960688235388161919 -1136858341 4731199146240086424',gssb_set_burn_config,'12960163578605328045 843271701152615834 -32061164302412171662412575984647924032 10117718033457957987 3823119630470777963 244782835358373336967537160520126243734 1835442252',tm_set_ack,'-51406056406464539947940265770631913881 -323745686171297868',drp_set_var,'1856164852 209812149939854308437346804290585992082',com_send_rpt,'-339332967786947514796935023397531123885 17572941826254053011',0,7.12255072593689,444020.0,10848.0
obc_debug,'-18925501867435500853822006571158939615',gssb_burn,'',tm_get_last,'-277913290',tm_send_all,'3288149281171444214 2262524849296044198',obc_reset_wdt,'',0,6.973696947097778,444020.0,10664.0
rw_set_speed,'230189089845505838242570741166678419369 -1433018109',com_debug,'',gssb_get_uuid,'',obc_get_mem,'',tm_send_from,'272250938377015457166695933410203385227 p -618010979',0,7.654280424118042,444020.0,10972.0
eps_hard_reset,'',com_set_config,'-102132320760486974692997941738802980109 2407568839681914406',gssb_reset,'',tm_send_all,'-199746155899695917030257060357599516377 -405543212',obc_prop_tle,'1727565095371460469',0,7.01831841468811,444020.0,10664.0
com_set_config,'-1973015036 -481102558',obc_set_pwm_freq,'2828720833441883018 16815126211294987858',gssb_fss_get_temp,'',tm_set_ack,' -3485022256469141556',gssb_get_temp_int,'',0,7.006255388259888,444020.0,10924.0
rw_get_speed,'',obc_prop_tle,'5397186092848728120',eps_hard_reset,'',fp_reset,'',eps_set_heater,' vl',0,7.904720306396484,444020.0,10652.0
gssb_pwr,'262146114723863259344110242551085231650 |h]cj7o',eps_get_hk,'',obc_update_tle,'',gssb_set_burn_config,'8979542422009041946 11305149459439492878 2220272798954221173 -289774127018275232224856299475845022361 8R 5620787970760402113 !UJ*L',fp_test_params,'-1842465081 -124832414668181272635970068506566276643 Z~q0aSj+Y',0,6.91968035697937,444020.0,10584.0
tm_send_from,'11269205265668216660 4388068386299735188 1975002743',fp_set_cmd_unix,"'-2771999512121682397 79846751 0~& -1322085624047281914 ,%^_7'r`w)'",rw_set_speed,'179331877661985224192587536689701772345 yh?',gssb_get_temp,'',fp_set_cmd,'193126906202508868309271094132857980389 -7008963670830990143 -285571340054464204823475831531433763616 -232253942212187637156417811719032610511 7077775858325329013 -163829798849656259408919714417750282344 191105113584319961391492201134644093548 420819596 -11975887223786994424430973034637442437 10037086363623222895',-6,6.295082330703735,444020.0,10952.0
tm_get_last,'-1745594086',fp_set_cmd_dt,'-136794771 3243325753697105618 D<*D|LG 20447418432185093705488532381557382161 -8963016396013070906',gssb_get_model,'',gssb_antenna_release,'34071541254880026231578764764005773687 9016403241564122775 -634093883259979136 6137687340535868954',gssb_get_model,'',0,7.6010661125183105,444020.0,10900.0
eps_set_heater,'1092199414971325048 15866671260460279941',rw_get_speed,'',help,'',obc_prop_tle,'7950693994225864814',gssb_unlock_config,'',0,6.9960572719573975,444020.0,10948.0
init_dummy_sensor,'',drp_clear_gnd_wdt,'',obc_ident,'',tm_send_from,' -224467441887503276425132869260698317106 x}{u<2+',obc_get_tle,'',0,7.355273246765137,444020.0,10688.0
obc_update_status,'',obc_debug,'',rw_get_current,'',obc_update_tle,'',tm_send_status,'259156883667376627720238748905638897979',-6,6.519969940185547,444020.0,10808.0
gssb_get_model,'',com_send_data,'1860611323',com_send_tc,'122689810791118681014647130243454413075 -74438207609604779265920570934621360691',eps_hard_reset,'',gssb_unlock_config,'-3859493467617483634',-6,8.29851508140564,444020.0,10664.0
fp_del_cmd_unix,'3215034513628798116',com_send_cmd,'-25185091132029362389126956184542874983 -1509277240724656671',gssb_fss_set_config,'1510916959568215450',obc_reset_wdt,'',gssb_get_uuid,'',-6,6.540799379348755,444020.0,10904.0
gssb_commit_addr,'',gssb_fss_get_sun,'',com_set_config,'-6671629430047035676 -88131007649062488412840710525186615662',gssb_fss_commit_config,'',obc_debug,'184808316086514229196836168087182032104',0,7.469456672668457,444020.0,10816.0
gssb_pwr,'-433160979 8853606424656530547',com_reset_wdt,'577619608480415062',drp_set_var,' 125570232959506883',gssb_burn,'',com_get_config,'125712028196999732703052700008574376717',0,6.892164468765259,444020.0,10688.0
tm_send_all,'ikM` 10397394020550070491',tm_send_last,'205000465360601378712055954407957536079 -1731564525',gssb_msp_get_temp,'',com_reset_wdt,'5725364737997962070',com_get_config,'10436752458309279727',0,7.013176202774048,444020.0,10668.0
com_send_cmd,'cN?I[Ux 1605149362078526899',fp_del_cmd_unix,'-240808624168524083282246491362999364170',gssb_unlock_config,'-9181658964320302418',gssb_antenna_release,'11826176399587076492 647732061 -174078691996718537410132866873214818078 8176021602722747152',eps_get_hk,'',-6,6.8559064865112305,444020.0,10696.0
gssb_get_uuid,'',help,'',drp_set_var,'336979360925205826070923060053242716773 S?I9)\fjV`',init_dummy_sensor,'',gssb_get_version,'',0,6.983659744262695,444020.0,10884.0
obc_get_time,'-123661492528250962590253716856337632130',com_send_tc,'14700732691319620783 12843957340435521567',obc_debug,'-4571870298683721418',gssb_get_temp,'',tm_send_all,'|+9DF 1373822292',-6,7.604822874069214,444020.0,10720.0
