Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
eps_hard_reset,'',init_dummy_sensor,'',gssb_set_addr,'-1412921125',gssb_update_status,'',com_get_config,'/t=3d?',gssb_pwr,'-2061355870 305350128',drp_set_var,'-333430279 -518642772',drp_set_var,'-442373186 -1756620562',obc_get_sensors,'',obc_pwm_pwr,'740356569',0,7.2566938400268555,444020.0,10612.0
eps_set_heater,'400050711 -645586022',com_send_cmd,'-1802953793 Fy',obc_get_time,'-2101332171',com_send_cmd,"'-25661234 ,v|1?[F*>U'",drp_set_deployed,'-1077131169',obc_debug,'-1809154867',drp_set_var,'971985469 -1740735791',gssb_get_temp_int,'',gssb_arm_manual,'-1695111531',fp_set_cmd,'-2138236357 1136100181 1439663524 531111737 2072881529 248946598 -1685532352 -698319505 ebL`D Y',-11,8.719589710235596,444020.0,10660.0
obc_pwm_pwr,'-2035980056',tm_send_all,'18225461610820804096 4417575291116641513',set_state,'17145269850959985551 201446909060486599 1727053870',gssb_get_sun,'',rw_get_current,'',fp_set_cmd,'-707471125 -1167712357 434359945 149210227 1454509621 -1982780659 -1539486555 -447590234 4{I.Eg1q +',fp_test_params,'-142405119 o6@em -1799550709',gssb_scan,'-1287723650 112230083',com_ping,'1529830884',obc_reset_wdt,'',-11,6.539229154586792,444020.0,10664.0
gssb_reset,'',gssb_select,'-658297914',tm_set_ack,'6181904585425709392 12253690136811069450',fp_del_cmd,'-1016341004 -1998913036 -2117025237 1136496900 -1485972651 695043919',gssb_update_status,'',obc_update_status,'',gssb_get_temp,'',obc_set_pwm_duty,'449507604 -479765963',tm_set_ack,'10523730520858074260 13637814331325745500',eps_get_config,'',-6,6.407508850097656,444020.0,10664.0
fp_set_cmd,"'-1880877125 -1409628067 683026545 335509113 -581485302 -803592649 627520675 789018615 YI1T3 W?HSd""'",tm_send_status,'276046071',set_state,'16371737228416289443 7877123925982374421 1735769026',gssb_get_status,'',fp_test_params,'600921511 ^pAo@ -851336897',gssb_fss_get_sun,'',com_send_rpt,'1967614849 $@x]Z',gssb_arm_manual,'-203710686',tm_send_last,'13768145099440016913 18091160343634508479',drp_test_system_vars,'',-11,6.424335479736328,444020.0,10660.0
com_send_rpt,'67974328 sQ-NN',eps_get_config,'',eps_update_status,'',gssb_reset,'',drp_set_deployed,'931030199',gssb_scan,'-844353685 2116160482',obc_update_tle,'',obc_set_pwm_freq,'-1766723812 63401109677149277287910518480152159118',com_set_node,'-85103919',drp_test_system_vars,'',0,10.446318626403809,444020.0,10824.0
gssb_get_sun,'',drp_get_vars,'',gssb_fss_get_sun,'',gssb_commit_addr,'',fp_test_params,'1876584419 Z&tux$ -1562523495',drp_set_deployed,'-1044608136',gssb_pwr,'-1548631952 1591853374',eps_hard_reset,'',com_send_tc,'-1798245875 V2}',gssb_fss_get_sun,'',-6,7.889120101928711,444020.0,10564.0
gssb_get_status,'',fp_test_params,'210489345 _w 2076762705',fp_set_cmd,"'1191331564 1559320819 -94149073 -402885059 -536352116 190022448 1544014510 2048291781 ^,' X5:R~Ma'",drp_add_hrs_alive,'-1734395005',com_send_tc,'1933737870 SFM',obc_update_tle,'',gssb_commit_addr,'',gssb_antenna_release,'611593548 -2016478332 47892300 730289399',gssb_get_model,'',test,'$4:k=%',-11,6.3650243282318115,444020.0,10584.0
drp_clear_gnd_wdt,'',com_get_config,'G%]]_Ug',obc_get_mem,'',drp_set_deployed,'1231876729',tm_send_status,'600542462',gssb_get_temp_int,'',gssb_set_burn_config,'-724203126 -813320053 1984003088 -168307150 1965775777 -2120378247 708897003',obc_get_mem,'',rw_get_speed,'',drp_set_var,'-1959931506 1012433949',-6,6.801268100738525,444020.0,10472.0
obc_update_tle,'',gssb_get_version,'',drp_ebf,'241925915',drp_test_system_vars,'',tm_send_status,'-2107065872',rw_get_speed,'',com_get_node,'',gssb_get_temp,'',obc_get_tle,'',obc_debug,'-1936126858',-6,10.299076080322266,444020.0,10840.0
obc_update_status,'',init_dummy_sensor,'',com_debug,'',com_set_config,'M]Pg$^T- W@@xH',obc_reset_wdt,'',gssb_burn,'',obc_update_status,'',eps_set_heater,'-766917641 -1178982418',fp_set_cmd_dt,"'604024361 2065513276 -2109192608 C4 j,6r8h'",gssb_select,'-212036536',-6,6.849369525909424,444020.0,10568.0
obc_get_mem,'',tm_send_last,'7882748713557707730 11037679016917805082',obc_get_sensors,'',help,'',gssb_get_status,'',com_ping,'2069894281',gssb_burn,'',com_send_data,'',drp_clear_gnd_wdt,'',gssb_arm_manual,'-648145150',0,9.570781946182251,444020.0,10892.0
obc_get_tle,'',gssb_arm_auto,'-1755773538',com_set_config,'-\O48}1;e u^(bvi|(2',gssb_fss_commit_config,'',tm_send_all,'2773061429598534506 187899281319677550',obc_get_sensors,'',fp_set_cmd_unix,'22106634 -1035298887 955368649 +-9zk&. ',gssb_arm_manual,'-515290594',gssb_commit_addr,'',gssb_arm_manual,'-1747881258',-6,6.6921796798706055,444020.0,10580.0
set_state,'1648130706131242306 13492261112939538087 454970242',tm_set_ack,'18404384928684705889 11268018123137068089',gssb_fss_get_temp,'',com_set_config,'I$XR 7',help,'',drp_get_vars,'',obc_update_tle,'',gssb_get_temp,'',com_send_cmd,"'2064909783 ""$C'",obc_get_time,'-1501162050',0,7.948603630065918,444020.0,10608.0
gssb_arm_manual,'-14741665',gssb_get_burn_config,'',gssb_get_uuid,'',tm_send_all,'17673706359403872703 15161604513602661202',fp_show,'',obc_reset_wdt,'',gssb_set_addr,'782983143',com_get_node,'',gssb_unlock_config,'992114619',obc_ident,'',0,7.208551406860352,444020.0,10588.0
gssb_pwr,'1229960696 621838125',gssb_get_model,'',gssb_burn,'',gssb_fss_get_sun,'',gssb_get_version,'',gssb_get_temp_int,'',obc_reset_wdt,'',drp_test_system_vars,'',gssb_arm_auto,'1935350956',obc_update_tle,'',0,10.712026834487915,444020.0,10884.0
gssb_set_addr,'-939988318',com_send_data,'VH:',fp_set_cmd_dt,'-1197571813 -1030630347 40388345 n% IG_is]*yx',gssb_get_status,'',gssb_fss_commit_config,'',fp_set_cmd_unix,'-1315527327 984667845 2003961840 7n<t%clhNN Swse=g}wwq',gssb_pwr,'953833781 292309636',rw_set_speed,'-1286468715 -1736812558',gssb_burn,'',drp_test_system_vars,'',-11,7.245163440704346,444020.0,10840.0
help,'',gssb_set_addr,'-1812374871',obc_get_mem,'',tm_send_all,'15061868881912514535 11197194849963712894',drp_set_var,'-351527968 -210920858',gssb_select,'-34234161',gssb_get_version,'',tm_send_from,'278995803618355509 1230919912611056422 18116187681373502536',fp_show,'',obc_update_status,'',0,7.361000299453735,444020.0,10900.0
gssb_get_temp_int,'',gssb_fss_get_temp,'',tm_parse_status,'',com_send_rpt,'279126162 `3J',gssb_arm_auto,'208275923',fp_set_cmd_dt,"'-1320094521 -1841432893 1367092074 ,|RL -^IBo?'",drp_ebf,'1182032555',tm_send_all,'11261566898157849988 9446184045586296346',com_set_config,'pdU Z1',obc_set_tle,'1035381051 ',-6,6.529541730880737,444020.0,10868.0
gssb_fss_commit_config,'',fp_set_cmd_unix,'-780879822 2072137440 496079980 ;OJE 4jNi',gssb_get_temp_int,'',drp_ebf,'-487014892',tm_set_ack,'4842269203601462322 13104353513098498870',drp_add_hrs_alive,'380510192',drp_get_vars,'',fp_set_cmd_unix,'788309215 1345450645 -644880972 $}w.11&* (V!9jGXmND',fp_show,'',gssb_get_version,'',-6,6.308260917663574,444020.0,10720.0
gssb_antenna_release,'194377714 -1269598022 459651858 -545475441',com_send_rpt,'-844731275 G',gssb_get_temp,'',eps_get_hk,'',drp_set_var,'-502182305 202100841',gssb_fss_set_config,'833709375',fp_del_cmd_unix,'-124248503',com_reset_wdt,'30369865',gssb_get_uuid,'',obc_update_status,'',-6,6.592844247817993,444020.0,10892.0
rw_get_speed,'',fp_show,'',rw_set_speed,'-1599041898 -683679320',gssb_get_uuid,'',tm_send_status,'-1046239759',com_get_node,'',gssb_scan,'-1379224178 10470745',fp_reset,'',obc_get_time,'-814077459',drp_add_hrs_alive,'-520325591',-6,6.6665027141571045,444020.0,10608.0
eps_update_status,'',gssb_reset,'',com_ping,'1029987323',obc_get_sensors,'',tm_send_all,'4978260037598966022 18056545020652483235',obc_update_status,'',gssb_get_temp,'',com_send_tc,'-872822831 SjAm\Z`N(',eps_set_heater,'2059847435 -216573724',obc_set_pwm_duty,'-1277791851 -125815608',-6,10.437014102935791,444020.0,10716.0
gssb_fss_get_sun,'',gssb_reset,'',fp_del_cmd_unix,'1791335697',gssb_update_status,'',com_reset_wdt,'-1833393113',rw_get_speed,'',test,'0vE',tm_parse_status,'',tm_send_from,'1172346482564825430 1450087570338052207 4620282760646056316',gssb_get_uuid,'',-6,6.391072034835815,444020.0,10600.0
tm_send_from,'10102761548647670511 11668803109532434839 15262312194186061738',gssb_fss_commit_config,'',eps_get_hk,'',gssb_get_status,'',fp_test_params,"'931086518 vbS,Z+XyZA 410840108'",fp_show,'',help,'',drp_get_vars,'',eps_hard_reset,'',com_get_node,'',0,7.28824257850647,444020.0,10596.0
com_ping,'-1958673491',drp_add_hrs_alive,'978620216',tm_send_all,'9615879521528844117 16996974997824134450',com_set_config,'xH.uoiU +[S',com_get_config,'@Wf`v:|',init_dummy_sensor,'',rw_get_speed,'',com_send_tc,"'60190342 >I3Z1@,Joa'",obc_ident,'',drp_add_hrs_alive,'15582503',-6,10.223604679107666,444020.0,10752.0
gssb_scan,'-1944655984 1237930160',obc_reset_wdt,'',drp_get_vars,'',obc_pwm_pwr,'-243370960',com_send_data,'bq#vYOQ',eps_get_config,'',gssb_arm_manual,'-1374694265',gssb_get_burn_config,'',com_send_cmd,'-853628310 .%',tm_send_last,'12573775825710203734 6481848385216564560',0,8.608871936798096,444020.0,10652.0
fp_test_params,'319417028 jibmXw;a! -801256260',gssb_pwr,'859989127 -70238944',tm_send_all,'4676620344643743035 2770038249943978025',eps_set_heater,'1233922983 -1975798093',gssb_fss_commit_config,'',com_send_cmd,"'-517274521 MK,4QJ>K:z'",fp_reset,'',obc_set_pwm_freq,'1212978726 -72040425249885222933321008849848404200',gssb_burn,'',eps_update_status,'',0,7.40608811378479,444020.0,10844.0
eps_hard_reset,'',tm_send_status,'1624541901',gssb_set_burn_config,'-362336684 -1368841935 -60708675 2088863871 -1638821500 2007176581 -1802724830',obc_set_pwm_freq,'-1945492251 250829836593099608221620280991311885831',drp_set_var,'-1681116382 -1954298837',gssb_scan,'373374495 -757056111',tm_send_last,'7229531041047806347 8111369244868966954',gssb_commit_addr,'',tm_get_last,'924626326599456772',drp_add_hrs_alive,'-595364759',-6,6.336695432662964,444020.0,10496.0
gssb_msp_cal_temp,'-728820486 -1398891679',rw_get_current,'',tm_send_all,'18181965623852721796 9578999437626403088',set_state,'658449499484425260 2030229784516831485 211725502',com_send_rpt,'-534759719 ',tm_set_ack,'10859977512940576691 9724580062599799678',gssb_get_status,'',com_set_config,"'=;P.3dt m2\o""%9G!'",gssb_get_status,'',fp_show,'',0,7.500089645385742,444020.0,10612.0
obc_set_pwm_duty,'1044126690 223593216',obc_set_pwm_freq,'1479910586 119939392614894135094373321037712562359',rw_set_speed,'1506854520 -946356478',drp_set_deployed,'-1085076676',gssb_set_burn_config,'-167825370 -1407388166 -1612595042 1226386509 2056126716 1539060187 -1533410890',gssb_msp_cal_temp,'394078949 315034494',rw_set_speed,'-704616797 -1189016478',help,'',gssb_arm_manual,'1201298195',gssb_get_status,'',0,7.407336473464966,444020.0,10612.0
eps_hard_reset,'',set_state,'6863072604479232912 11867058290316977001 -1516107302',gssb_get_uuid,'',drp_set_deployed,'1227396397',gssb_get_status,'',drp_set_deployed,'-838948381',com_send_data,'h*r(AH&^',gssb_fss_get_temp,'',obc_get_sensors,'',drp_get_vars,'',0,7.705566167831421,444020.0,10600.0
gssb_antenna_release,'1269526752 -389648297 749355570 2062333730',tm_parse_status,'',drp_add_hrs_alive,'1287781953',fp_reset,'',init_dummy_sensor,'',com_set_node,'1953040784',com_ping,'293546603',com_ping,'1661065198',gssb_update_status,'',com_set_config,"' &s7KK,FpP'",0,12.547996044158936,444020.0,10656.0
gssb_arm_manual,'1836882390',com_send_data,"'\OJZi,<%Z'",tm_set_ack,'15563411901573772596 6663465045111356280',rw_get_current,'',obc_reset_wdt,'',obc_set_pwm_freq,'-1984485614 -92295951890571318034851486836520378196',gssb_pwr,'-58107418 -1545260423',tm_send_status,'-1277276446',gssb_set_addr,'562733461',eps_get_hk,'',-6,7.325704574584961,444020.0,10828.0
gssb_get_burn_config,'',obc_get_sensors,'',obc_update_status,'',tm_send_last,'11635128665015386508 8170574957670875309',gssb_update_status,'',fp_set_cmd_dt,"'234967342 -553197371 -983470096 ^;KGmnjZ, -Abs'",tm_send_last,'1107565974163935393 14740839453994854214',obc_get_mem,'',fp_reset,'',com_send_tc,'918092378 Ig]8AB',-6,6.616237163543701,444020.0,10588.0
set_state,'10128491136978707321 324557767956825598 -1685664058',obc_reset_wdt,'',eps_hard_reset,'',obc_update_status,'',drp_clear_gnd_wdt,'',obc_ident,'',help,'',obc_set_pwm_freq,'2040834255 -116972008289011804014420567085561218745',drp_test_system_vars,'',rw_get_speed,'',0,10.291519165039062,444020.0,10476.0
eps_update_status,'',rw_get_speed,'',gssb_get_uuid,'',com_set_config,'`IK&@B g[',fp_set_cmd_dt,'-366440437 -127827152 496635529 rh5P5Wz9E0 geo;k',gssb_get_sun,'',obc_set_pwm_duty,'-877151852 -1162928381',gssb_get_status,'',rw_get_speed,'',gssb_arm_manual,'990793543',-6,6.521509885787964,444020.0,10580.0
tm_set_ack,'1692646723973697283 17481012129206117453',gssb_msp_cal_temp,'-1940576882 1897405331',obc_set_pwm_duty,'-1843274393 1528649276',gssb_scan,'-1261596362 -133936155',obc_debug,'-265465312',gssb_get_version,'',com_send_data,'-Fy',tm_send_status,'2022689209',gssb_burn,'',eps_get_config,'',-6,7.664194822311401,444020.0,10868.0
gssb_get_version,'',gssb_update_status,'',obc_get_tle,'',com_set_config,'RZxY7@ /LwPa(yk',fp_reset,'',tm_send_all,'15959784095421293053 13370465806073251099',drp_ebf,'1840067227',gssb_get_temp,'',test,'V7\_Pdh',drp_clear_gnd_wdt,'',0,7.260369539260864,444020.0,10616.0
gssb_get_model,'',gssb_set_addr,'1237927378',com_get_node,'',gssb_get_temp,'',gssb_unlock_config,'403221692',gssb_unlock_config,'-46911541',drp_clear_gnd_wdt,'',gssb_get_temp_int,'',gssb_fss_get_temp,'',com_get_node,'',0,7.409423351287842,444020.0,10900.0
tm_send_last,'8999295009066777296 2330577554239298165',gssb_fss_get_sun,'',gssb_get_uuid,'',obc_set_pwm_duty,'-737671614 -2118966503',gssb_get_temp_int,'',com_ping,'-1206564765',com_get_node,'',gssb_fss_commit_config,'',gssb_select,'-512886908',drp_add_hrs_alive,'1455038974',0,9.45877718925476,444020.0,10660.0
init_dummy_sensor,'',gssb_fss_get_temp,'',eps_get_hk,'',gssb_scan,'-1002473326 -1783557594',rw_set_speed,'-948551111 -848933417',fp_set_cmd_unix,'1851707156 -708888598 221577258 5JY\3jmFIG gUhc2<$p9',obc_ident,'',obc_set_pwm_freq,'1517733075 337224297163566403749257276473854654726',drp_set_var,'1982172323 -1959868579',tm_send_all,'7203365173489618163 12376800947412344705',-6,6.605724096298218,444020.0,10720.0
eps_hard_reset,'',gssb_get_temp_int,'',eps_update_status,'',com_update_status,'',obc_get_mem,'',obc_pwm_pwr,'1974950540',drp_test_system_vars,'',help,'',obc_debug,'193075708',obc_set_tle,'-960500971 ]m<?',0,10.258474588394165,444020.0,10868.0
gssb_get_model,'',tm_parse_status,'',eps_set_heater,'-494312700 -206938216',fp_set_cmd_unix,'1002988623 -1736959030 31142196  U4SCQ',gssb_arm_manual,'2045898216',gssb_get_burn_config,'',obc_set_pwm_duty,'-2075702653 -1176647042',fp_del_cmd_unix,'308871102',gssb_get_status,'',drp_set_var,'1409082714 -2023260741',-6,6.3963963985443115,444020.0,10580.0
obc_get_mem,'',eps_update_status,'',com_reset_wdt,'2116691313',fp_del_cmd,'-527761290 -1643079364 -937592247 -1039188416 1609566753 -1954090589',obc_prop_tle,'-5644197436020630541',tm_send_status,'1010435232',gssb_select,'268550972',com_send_tc,"'-2139260179 ?TU0]s""0'",rw_get_current,'',gssb_get_model,'',-6,6.399963617324829,444020.0,10748.0
test,"'},I'",gssb_get_model,'',gssb_fss_get_sun,'',help,'',gssb_antenna_release,'1578732896 666704629 -939552537 -1494439405',obc_update_tle,'',gssb_commit_addr,'',init_dummy_sensor,'',gssb_get_uuid,'',com_send_tc,"'2113445713 }sJ>i,pgR'",-6,7.841354131698608,444020.0,10600.0
gssb_fss_commit_config,'',fp_set_cmd_unix,"'1347792906 -1344448534 1678072941 PIy,1@ R5@'",fp_set_cmd_unix,'-1065164159 1007433591 -2023760653 Lm83 *8('zig^',obc_update_tle,'',eps_set_heater,'895277606 -295525803',gssb_get_status,'',gssb_select,'1941796304',tm_send_all,'16778954760749327884 12179987354715519526',tm_get_last,'12306205715093740086',gssb_commit_addr,'',-6,6.279931545257568,444020.0,10616.0
drp_set_deployed,'1383354743',gssb_arm_auto,'-861568421',set_state,'6978564866874003229 3336431246175624822 1099513944',eps_get_hk,'',drp_ebf,'-739694955',gssb_update_status,'',obc_debug,'-693241206',eps_get_config,'',gssb_msp_cal_temp,'-799638548 -1872216048',com_set_node,'2102740927',0,7.267313003540039,444020.0,10732.0
gssb_get_temp_int,'',com_send_cmd,'-111369962 s6v',init_dummy_sensor,'',tm_get_last,'7410546296814541360',drp_clear_gnd_wdt,'',gssb_get_status,'',drp_test_system_vars,'',tm_send_status,'-757011008',gssb_get_model,'',com_set_config,'3?0j|MFe yf%QlYv/',-6,11.008567810058594,444020.0,10564.0
obc_reset_wdt,'',fp_reset,'',tm_send_from,'457639971135873789 11721630302737724948 13985209696471058606',eps_hard_reset,'',gssb_get_uuid,'',com_send_cmd,'-1886000506 @;G+.<k',init_dummy_sensor,'',eps_update_status,'',obc_set_pwm_duty,'-1326892276 1380306825',obc_set_tle,'1022068532 _lc',0,7.368417501449585,444020.0,10892.0
obc_get_mem,'',gssb_get_status,'',gssb_pwr,'-1331145449 2064050738',eps_hard_reset,'',gssb_msp_get_temp,'',obc_ident,'',gssb_burn,'',com_set_node,'2131864418',fp_set_cmd,'-830448058 -1388701748 1944624222 1633400067 -308240421 -638043422 803267296 -2105250287 Vt1k@()Odb e$mxma._ZC',drp_get_vars,'',-11,6.7448811531066895,444020.0,10600.0
com_set_config,'F(va$ #_*',eps_get_config,'',gssb_set_addr,'1787759777',drp_set_var,'1366619393 536310848',test,'gG',gssb_commit_addr,'',com_send_tc,'1409229121 ',gssb_fss_commit_config,'',rw_get_speed,'',tm_send_from,'14940607485188391302 9053075423219039089 10152407936100298230',-6,7.591827154159546,444020.0,10872.0
gssb_get_version,'',obc_debug,'1834896848',obc_update_tle,'',eps_get_config,'',gssb_msp_get_temp,'',gssb_get_sun,'',gssb_get_status,'',obc_pwm_pwr,'1453919002',gssb_get_version,'',tm_send_last,'2297357848330674224 11464795948134149950',0,7.243847608566284,444020.0,10888.0
gssb_get_temp_int,'',gssb_fss_commit_config,'',eps_hard_reset,'',drp_clear_gnd_wdt,'',tm_send_last,'8424685949455923362 9807201855716434759',com_update_status,'',obc_get_sensors,'',set_state,'3545645581641640164 7856151060237140823 -328386763',rw_get_current,'',obc_debug,'-171898896',0,7.394343376159668,444020.0,10596.0
gssb_burn,'',obc_prop_tle,'-9220778081259096841',eps_set_heater,'-1203494700 -1199940828',com_get_node,'',com_set_config,'+Skj ',drp_get_vars,'',fp_set_cmd_unix,'177373384 227599971 1417121351 uBUl7lx` *'',obc_pwm_pwr,'-1159665181',eps_get_hk,'',obc_get_tle,'',-6,6.729059934616089,444020.0,10548.0
obc_update_tle,'',gssb_msp_get_temp,'',eps_hard_reset,'',tm_send_status,'-1479887653',eps_update_status,'',drp_add_hrs_alive,'1323922790',com_send_tc,'-1329745755 S/p',fp_set_cmd_unix,'-1491800377 -938373325 885689589 ZE2bj(I!Q ',gssb_reset,'',obc_update_status,'',-6,6.757627725601196,444020.0,10724.0
obc_pwm_pwr,'914815176',obc_ident,'',gssb_burn,'',drp_ebf,'-748612777',set_state,'12704340283131664575 13612203314157085427 950284954',tm_set_ack,'3358378652751010233 2092612466885226834',com_send_tc,'1923991191 DQSn*J^He',eps_update_status,'',obc_set_pwm_freq,'-1979237149 35766573791636534321285658541129584363',eps_set_heater,'-1286452917 -1935920966',-6,7.636127233505249,444020.0,10600.0
com_set_node,'-538468911',gssb_unlock_config,'2006582051',gssb_get_sun,'',obc_set_tle,'2094155359 uNs5vcjU',gssb_scan,'-1721179811 670195450',drp_add_hrs_alive,'-1481814263',eps_update_status,'',obc_set_tle,'1544652493 =`\Psp',drp_ebf,'-1900140474',com_send_tc,'2138080061 2pQhCO6TO',-6,7.841859817504883,444020.0,10820.0
gssb_unlock_config,'-347995679',com_update_status,'',eps_set_heater,'1058560119 583807799',gssb_set_addr,'-1582566958',gssb_set_addr,'-2017442443',gssb_get_temp,'',gssb_commit_addr,'',eps_get_config,'',eps_hard_reset,'',gssb_unlock_config,'1897182000',0,7.414700269699097,444020.0,10844.0
test,'5',drp_get_vars,'',drp_test_system_vars,'',rw_get_speed,'',obc_debug,'1361843606',gssb_scan,'-799893969 -1709445291',fp_del_cmd,'-889048435 968741654 -1162316797 -24837200 914915431 -2075606197',obc_get_tle,'',tm_send_status,'-615561586',eps_hard_reset,'',-6,10.340259075164795,444020.0,10864.0
gssb_get_version,'',gssb_reset,'',tm_set_ack,'15520053186081643855 14784465601188779355',gssb_get_temp_int,'',obc_set_pwm_freq,'-502420442 -113250105081177146681102569434250120555',fp_set_cmd,"'1001095587 1304721141 1716330327 -1573108260 -855994409 407085243 -340861435 -1417372015 "" |E0MnXK>'",eps_get_config,'',com_set_config,'arDu16P c',gssb_get_sun,'',drp_set_var,'847366277 -2041634655',-11,6.531503915786743,444020.0,10720.0
eps_get_hk,'',obc_set_pwm_freq,'156819171 287951625715452218549965161277974914894',gssb_arm_manual,'-604922751',obc_debug,'-135182435',gssb_reset,'',tm_get_last,'17951962771419795267',tm_set_ack,'15329049617878550145 9126003301723774444',obc_get_mem,'',gssb_set_burn_config,'1507586883 100200459 -1847409281 184506455 90281703 -142700252 -1103152896',fp_test_params,'1447015180 W-+b 1989016924',0,7.251211404800415,444020.0,10616.0
eps_hard_reset,'',drp_set_deployed,'1195388533',gssb_commit_addr,'',com_ping,'-861711269',gssb_arm_manual,'-1913409473',gssb_arm_auto,'-529451523',drp_clear_gnd_wdt,'',com_get_config,'GV#R_sBA',drp_add_hrs_alive,'238554981',fp_del_cmd_unix,'1958780728',-6,9.622271060943604,444020.0,10816.0
set_state,'14227455495318685080 18425771011022905390 1214981740',gssb_fss_commit_config,'',init_dummy_sensor,'',obc_pwm_pwr,'145105494',gssb_set_burn_config,'790887555 -489473998 -117567213 871848074 550351236 -101250124 135213098',set_state,'3415883727907861313 16008570077852905996 -197418568',tm_send_from,'616636147793498078 1458776749807436976 6231485395559440825',eps_get_config,'',tm_send_all,'11511869408204885364 866042207140223916',fp_set_cmd_unix,'-594146633 605057683 -689711621 .Hr ',-6,6.950764417648315,444020.0,10592.0
gssb_commit_addr,'',com_get_config,'PfLec91<y',gssb_reset,'',gssb_burn,'',gssb_get_status,'',com_get_config,"'""X'",gssb_commit_addr,'',fp_reset,'',obc_get_tle,'',gssb_get_uuid,'',0,7.2805211544036865,444020.0,10484.0
com_ping,'-1518170817',gssb_scan,'-879597103 2112427726',tm_send_status,'341691695',obc_set_pwm_duty,'520821446 826763146',drp_set_var,'889975990 -172507035',tm_send_status,'-1271089337',com_ping,'-1268886743',obc_debug,'2088884854',drp_ebf,'-1620298532',obc_update_tle,'',-6,9.206264972686768,444020.0,10900.0
gssb_get_temp,'',obc_update_tle,'',gssb_set_addr,'-196175633',com_send_rpt,'1657999568 ',gssb_fss_commit_config,'',rw_set_speed,'-691692617 2122314138',gssb_unlock_config,'-165884196',eps_get_hk,'',help,'',gssb_set_burn_config,'-1075876374 651585469 -2018344006 149510482 -94265354 -633698298 -1990722669',0,7.261956214904785,444020.0,10596.0
drp_set_deployed,'-105579921',com_reset_wdt,'390366253',set_state,'260632330090723947 16871839995859820914 1828189016',gssb_reset,'',gssb_fss_get_sun,'',tm_parse_status,'',gssb_msp_cal_temp,'-497159393 -957392591',obc_prop_tle,'3881335091782677802',gssb_get_burn_config,'',gssb_fss_get_sun,'',0,7.2314982414245605,444020.0,10688.0
gssb_get_burn_config,'',obc_get_mem,'',obc_get_tle,'',gssb_fss_get_sun,'',gssb_get_temp_int,'',obc_update_tle,'',gssb_get_status,'',gssb_msp_cal_temp,'1455537649 -982711066',gssb_reset,'',rw_set_speed,'-10168125 1065242053',0,7.298673391342163,444020.0,10828.0
drp_ebf,'-324561140',eps_set_heater,'654761682 1911574814',fp_set_cmd_dt,'-2113082357 262469708 -833862488 \w yie',tm_send_from,'3559033845431157142 750939741751324049 11095930223123296046',drp_clear_gnd_wdt,'',gssb_msp_get_temp,'',drp_set_deployed,'660199779',gssb_fss_commit_config,'',fp_set_cmd_unix,'-420860768 1128508561 680895536 s MZL!C*14',gssb_get_temp_int,'',-6,6.412603139877319,444020.0,10612.0
obc_debug,'-1737740557',gssb_update_status,'',fp_del_cmd,'-975914560 1632988708 -77233974 -906042222 2109166110 1227680774',eps_hard_reset,'',tm_set_ack,'8286029323404008500 5353526409717559542',com_update_status,'',fp_set_cmd_unix,'-1087664686 -1979702025 -1683405977 _ [C]a',eps_set_heater,'1214665781 850076628',gssb_update_status,'',gssb_select,'-2146393474',-11,6.334634780883789,444020.0,10656.0
tm_send_all,'10288076804816074790 12699618853901444570',tm_send_last,'13540751555101122131 4028978441730690760',fp_del_cmd,'790974487 2119316271 1706971812 -1053391978 1711019811 -1333023044',tm_send_from,'13269872158436993477 10977534949960980769 14050794685738301959',fp_del_cmd_unix,'613044396',com_debug,'',gssb_get_burn_config,'',eps_get_hk,'',gssb_scan,'1978699267 918157244',init_dummy_sensor,'',-11,6.383071184158325,444020.0,10660.0
gssb_msp_get_temp,'',help,'',drp_clear_gnd_wdt,'',eps_set_heater,'1253123494 -168426667',gssb_arm_manual,'-1601376630',gssb_get_temp_int,'',drp_get_vars,'',eps_get_config,'',tm_set_ack,'3230223069766313017 7469300520377694947',gssb_select,'1261711489',0,7.640683650970459,444020.0,10636.0
tm_send_from,'17135312321736173017 2197080656348951459 1033046083269816361',fp_set_cmd_dt,"'1360455747 1392394700 -2048669327  ""C'",gssb_get_sun,'',tm_send_status,'-661169582',obc_get_time,'1099999830',gssb_set_burn_config,'1876656649 355918312 146720210 -1212528775 -1202308380 -1143320394 -403878374',gssb_pwr,'1107922180 206710300',gssb_burn,'',obc_set_pwm_freq,'1315920262 -271895829550487712081320073160816621735',gssb_get_sun,'',-6,6.329635143280029,444020.0,10608.0
fp_show,'',eps_get_config,'',tm_send_last,'7683253002552909385 224930312995944694',com_set_config,''gQHll!;~o WFJ%wd~',com_send_data,'',gssb_get_sun,'',com_reset_wdt,'169137355',gssb_get_model,'',com_get_config,"'C,Q'",gssb_fss_get_temp,'',0,7.474933385848999,444020.0,10692.0
